roi_id,s2_id_gee,class,HI,TI
ROI_0087,20190516T181929_20190516T182446_T11SNU,cloudy,0.017061766237021,0.885001352012479
ROI_0087,20190730T181931_20190730T183134_T11SNU,low-cloudy,0.953083157539368,0.76523870527837
ROI_0087,20200121T182649_20200121T182946_T11SNU,almost-clear,0.969916820526123,0.673313382272964
ROI_0088,20190816T104029_20190816T105508_T30QWG,almost-clear,0.25939816236496,0.877869301452099
ROI_0088,20190905T104029_20190905T104455_T30QWG,mid-cloudy,0.298931747674942,0.706042004721241
ROI_0088,20190930T104021_20190930T104936_T30QWG,cloud-free,0.161954879760742,1
ROI_0088,20200103T104339_20200103T105058_T30QWG,cloudy,0.906307101249695,0.455666413301509
ROI_0088,20200611T103629_20200611T104747_T30QWG,low-cloudy,0.350650876760483,0.696838001615499
ROI_0091,20190112T084319_20190112T084655_T35QLU,cloud-free,0.129868417978287,0.499432478333778
ROI_0091,20190611T083609_20190611T084501_T35QLU,cloudy,0.955028772354126,0.45873871581311
ROI_0091,20190711T083609_20190711T084452_T35QLU,mid-cloudy,0.77723354101181,0.441334288822976
ROI_0091,20190909T083559_20190909T085541_T35QLU,almost-clear,0.324611663818359,0.812361630871015
ROI_0091,20191024T084021_20191024T084512_T35QLU,low-cloudy,0.188485085964203,0.656455923218839
ROI_0092,20181218T070301_20181218T070301_T39QVB,cloud-free,0.049800369888544,1
ROI_0092,20190216T065941_20190216T070806_T39QVB,low-cloudy,0.924412071704865,0.65854815174466
ROI_0092,20190709T070631_20190709T072132_T39QVB,mid-cloudy,0.380879014730453,0.477950480690948
ROI_0092,20200725T065629_20200725T071354_T39QVB,almost-clear,0.152885213494301,0.655227092214844
ROI_0092,20200728T070629_20200728T072353_T39QVB,cloudy,0.133339926600456,0.451308728090072
ROI_0093,20190104T065251_20190104T065440_T40SEC,low-cloudy,0.003666309872642,0.97345885888979
ROI_0093,20190419T064629_20190419T065832_T40SEC,cloud-free,0.024122284725309,1
ROI_0093,20190507T065631_20190507T070853_T40SEC,cloudy,0.941265165805817,0.698218921926565
ROI_0093,20191029T070009_20191029T070052_T40SEC,mid-cloudy,0.722853600978851,0.590657459672725
ROI_0093,20191031T065021_20191031T065018_T40SEC,almost-clear,0.016972998157144,0.903398706729867
ROI_0094,20190317T142751_20190317T143036_T19KHT,cloud-free,0.166463628411293,1
ROI_0094,20190501T142759_20190501T143600_T19KHT,almost-clear,0.050235878676176,0.958826318922817
ROI_0094,20191217T142729_20191217T143655_T19KHT,low-cloudy,0.025056881830096,0.92028977184993
ROI_0094,20191227T142729_20191227T143656_T19KHT,mid-cloudy,0.033059660345316,0.941627702047063
ROI_0094,20200321T142731_20200321T143740_T19KHT,cloudy,0.066640689969063,0.919652433356536
ROI_0096,20181222T142749_20181222T143754_T19KHP,cloud-free,0.054383352398872,1
ROI_0096,20190327T142751_20190327T142752_T19KHP,mid-cloudy,0.195592194795609,0.93384048313988
ROI_0096,20200111T142701_20200111T143723_T19KHP,almost-clear,0.057387009263039,0.9162466145621
ROI_0096,20200215T142649_20200215T143542_T19KHP,low-cloudy,0.107953235507011,0.91884286287245
ROI_0096,20200624T142739_20200624T143750_T20KKU,cloudy,0.917245268821716,0.370659985993823
ROI_0097,20181227T142751_20181227T143741_T19JFK,cloud-free,0.011832216754556,1
ROI_0097,20190126T142751_20190126T143621_T19JFK,almost-clear,0.741978108882904,0.826534622106615
ROI_0097,20190225T142751_20190225T143548_T19JFK,low-cloudy,0.042703285813332,0.930699859718613
ROI_0097,20191023T142731_20191023T143555_T19JFK,cloudy,0.793457865715027,0.54032437603826
ROI_0097,20200210T142721_20200210T143544_T19JFK,mid-cloudy,0.04430590569973,0.908961937470442
ROI_0098,20190317T142751_20190317T143036_T19HDC,almost-clear,0.897060871124268,0.678926794820969
ROI_0098,20190516T142801_20190516T143512_T19HDC,cloud-free,0.258576303720474,0.499815095539065
ROI_0098,20191013T142731_20191013T143747_T19HDC,cloudy,0.76685756444931,0.452911791389601
ROI_0098,20191018T142759_20191018T143626_T19HDC,low-cloudy,0.159576326608658,0.906775737582538
ROI_0098,20191222T142731_20191222T143742_T19HDC,mid-cloudy,0.052841689437628,0.937605482191496
ROI_0099,20190423T142041_20190423T142840_T19GER,cloudy,0.997477114200592,0.435494147932313
ROI_0099,20190503T142041_20190503T142841_T19GER,cloud-free,0.06718447804451,1
ROI_0099,20190518T142049_20190518T142951_T19GER,almost-clear,0.571176052093506,0.663629802739292
ROI_0099,20190727T142049_20190727T143022_T19GER,mid-cloudy,0.967277884483337,0.85348411597549
ROI_0099,20191124T141729_20191124T142742_T19GER,low-cloudy,0.035785738378763,0.699377262228463
ROI_0100,20190117T140051_20190117T141300_T19GGM,cloud-free,0.014128032140434,1
ROI_0100,20190301T141041_20190301T141747_T19GGM,mid-cloudy,0.46084800362587,0.625786842120346
ROI_0100,20190902T141049_20190902T142421_T19GGM,low-cloudy,0.14718072116375,0.659208053092723
ROI_0100,20200204T140641_20200204T141733_T19GGM,cloudy,0.528331339359283,0.658749995020452
ROI_0100,20200424T141051_20200424T142022_T19GGM,almost-clear,0.351702302694321,0.896794929909022
ROI_0101,20190718T143751_20190718T144610_T19JCK,cloud-free,0.08049064129591,0.499802085816812
ROI_0101,20181225T143749_20181225T144653_T19JCK,almost-clear,0.070223867893219,0.853946273366612
ROI_0101,20190419T143801_20190419T144453_T19JCK,mid-cloudy,0.155017867684364,0.768642941560945
ROI_0101,20190519T143751_20190519T144709_T19JCK,cloudy,0.845584034919739,0.573302400680879
ROI_0101,20190723T143759_20190723T144506_T19JCK,low-cloudy,0.24871926009655,0.638781866927438
ROI_0103,20190417T144739_20190417T145615_T19KCA,almost-clear,0.768034100532532,0.673713224096241
ROI_0103,20191213T144719_20191213T145722_T19KCA,mid-cloudy,0.503017663955689,0.631358124823744
ROI_0103,20200401T144729_20200401T145602_T19KCA,cloudy,0.109564788639545,0.620156107266449
ROI_0103,20200501T144719_20200501T145601_T19KCA,low-cloudy,0.980075597763062,0.697138162204163
ROI_0103,20200526T144731_20200526T145503_T19KCA,cloud-free,0.033946491777897,1
ROI_0104,20190405T145731_20190405T145751_T18KYG,cloud-free,0.025538405403495,1
ROI_0104,20190530T145739_20190530T150418_T18KYG,almost-clear,0.997760534286499,0.381792310763652
ROI_0104,20200125T145719_20200125T150550_T18KYG,mid-cloudy,0.112817727029324,0.59943991924253
ROI_0104,20200130T145721_20200130T150612_T18KYG,cloudy,0.049787741154432,0.811179738099616
ROI_0104,20200330T145721_20200330T150217_T18KYG,low-cloudy,0.162035152316093,0.8114566099437
ROI_0105,20190324T150719_20190324T150915_T18LWH,low-cloudy,0.884206175804138,0.440085757384631
ROI_0105,20191005T150721_20191005T151109_T18LWH,cloud-free,0.041256695985794,1
ROI_0105,20200118T150719_20200118T150837_T18LWH,cloudy,0.537751197814941,0.608923318835377
ROI_0105,20200318T150719_20200318T151445_T18LWH,mid-cloudy,0.247228220105171,0.657804160951529
ROI_0105,20200323T150721_20200323T151606_T18LWH,almost-clear,0.067021735012531,0.906211071543851
ROI_0107,20190419T152649_20190419T153011_T17LQK,almost-clear,0.913980066776276,0.739882735841006
ROI_0107,20200119T152631_20200119T152633_T17LQK,mid-cloudy,0.961506962776184,0.612529849202414
ROI_0107,20200503T152639_20200503T152846_T17LQK,cloudy,0.0812047123909,0.597156496190379
ROI_0107,20200518T152641_20200518T152644_T17LQK,low-cloudy,0.933182418346405,0.575359101499205
ROI_0107,20200722T152639_20200722T153455_T17LQK,cloud-free,0.02501760609448,1
ROI_0108,20190118T113411_20190118T114016_T28QEL,almost-clear,0.018336137756705,0.853629786564204
ROI_0108,20190403T113319_20190403T114028_T28QEL,mid-cloudy,0.175395593047142,0.934063664123015
ROI_0108,20191020T113319_20191020T113845_T28QEL,cloud-free,0.091590903699398,1
ROI_0108,20191114T113331_20191114T114025_T28QEL,low-cloudy,0.609681665897369,0.836338381021223
ROI_0108,20191219T113409_20191219T114018_T28QEL,cloudy,0.587571024894714,0.561404843456119
ROI_0109,20180101T091351_20180101T091755_T34RFU,cloud-free,0.056012731045485,1
ROI_0109,20181217T091401_20181217T091355_T34RFU,mid-cloudy,0.475629538297653,0.647450748234934
ROI_0109,20191112T091221_20191112T091330_T34RFV,cloudy,0.995643496513367,0.651254713049173
ROI_0109,20200215T091019_20200215T092112_T34RFV,low-cloudy,0.046389162540436,0.880151511312673
ROI_0109,20200410T090551_20200410T090900_T34RFU,almost-clear,0.033452071249485,0.93519864123011
ROI_0110,20190109T101409_20190109T101406_T32SKB,cloud-free,0.052710462361574,0.333237091941591
ROI_0110,20190124T101311_20190124T101314_T32SKA,cloudy,0.498556017875671,0.450818619068069
ROI_0110,20191230T101421_20191230T101423_T32SKA,low-cloudy,0.18452861905098,0.638702358193132
ROI_0110,20200408T101021_20200408T101923_T32SKB,almost-clear,0.149262115359306,0.664511780086161
ROI_0110,20200531T102031_20200531T102434_T32SKB,mid-cloudy,0.754380524158478,0.68097237331823
ROI_0111,20180211T084101_20180211T084934_T35RPN,cloudy,0.115651570260525,0.261931074602392
ROI_0111,20180313T083731_20180313T085057_T35RPN,cloud-free,0.11162219196558,1
ROI_0111,20180909T083601_20180909T084921_T35RPN,almost-clear,0.06827737390995,0.894060625149736
ROI_0111,20190206T084131_20190206T084639_T35RPN,mid-cloudy,0.919993758201599,0.465782036340134
ROI_0111,20190417T083601_20190417T084844_T35RPN,low-cloudy,0.06952527910471,0.934471263814361
ROI_0113,20190120T080239_20190120T080536_T37SFT,cloud-free,0.044616866856814,1
ROI_0113,20190420T075619_20190420T080031_T37SGT,almost-clear,0.015847994014621,0.934219358665085
ROI_0113,20191022T075951_20191022T080822_T37SGT,mid-cloudy,0.054325729608536,0.815826395100089
ROI_0113,20200115T080159_20200115T080530_T37SGT,cloudy,0.316431701183319,0.335623320130607
ROI_0113,20200524T075609_20200524T080955_T37SFT,low-cloudy,0.406500428915024,0.620133654366455
ROI_0114,20190211T075041_20190211T075528_T38RLU,cloud-free,0.03678660467267,1
ROI_0114,20190409T073611_20190409T074435_T38RLV,almost-clear,0.12525238096714,0.612374148682349
ROI_0114,20190412T074611_20190412T080028_T38RLV,low-cloudy,0.144318208098412,0.892761863025951
ROI_0114,20191110T074039_20191110T074716_T38RLV,mid-cloudy,0.054192092269659,0.880009835896149
ROI_0114,20200218T073949_20200218T075102_T38RLU,cloudy,0.752015650272369,0.362831405296076
ROI_0115,20180202T081241_20180202T081331_T37SDT,cloud-free,0.061851505190134,0.498435713623582
ROI_0115,20190128T081211_20190128T082008_T37SDT,mid-cloudy,0.228856399655342,0.722844963245145
ROI_0115,20190423T080619_20190423T081724_T37SDT,almost-clear,0.038976140320301,0.958720857397371
ROI_0115,20200318T080639_20200318T081023_T37SDT,cloudy,0.003969174809754,0.887639028589009
ROI_0115,20200412T080611_20200412T081101_T37SDT,low-cloudy,0.024465123191476,0.95825584713112
ROI_0117,20190213T065001_20190213T065850_T40SGA,cloudy,0.19636307656765,0.8958106334753
ROI_0117,20190220T063911_20190220T065010_T40SGA,cloud-free,0.031074935570359,1
ROI_0117,20190409T064629_20190409T064856_T40SFA,mid-cloudy,0.895157337188721,0.744140620517931
ROI_0117,20191215T065259_20191215T065257_T40SFA,low-cloudy,0.143022418022156,0.621755531097526
ROI_0117,20200116T064221_20200116T064216_T40SGA,almost-clear,0.677587628364563,0.542706518120555
ROI_0119,20190127T052101_20190127T052059_T44SNJ,cloud-free,0.037461340427399,1
ROI_0119,20190318T051651_20190318T052212_T44SPJ,almost-clear,0.967436850070953,0.58527611655212
ROI_0119,20190407T051651_20190407T051652_T44SPJ,cloudy,0.804719626903534,0.430501754548097
ROI_0119,20190805T051701_20190805T051655_T44SNJ,low-cloudy,0.764562666416168,0.462322174996806
ROI_0119,20200421T051651_20200421T052353_T44SNJ,mid-cloudy,0.146455138921738,0.867460238858242
ROI_0121,20190129T042031_20190129T042347_T47TLG,cloudy,0.796350657939911,0.482875328858911
ROI_0121,20190330T041551_20190330T041549_T47TLG,mid-cloudy,0.845884442329407,0.484625417754939
ROI_0121,20190623T041559_20190623T041622_T47TMG,almost-clear,0.606834411621094,0.750875149955346
ROI_0121,20200223T041751_20200223T041751_T47TLG,cloud-free,0.005602261517197,1
ROI_0121,20200508T041549_20200508T041840_T47TMG,low-cloudy,0.06693135201931,0.69059381005325
ROI_0122,20190108T040139_20190108T040136_T48TUM,cloud-free,0.039557129144669,1
ROI_0122,20190309T035609_20190309T040144_T48TUM,almost-clear,0.874843299388886,0.739408863290819
ROI_0122,20190930T035541_20190930T040012_T48TUM,low-cloudy,0.985270857810974,0.440580999723268
ROI_0122,20191129T040121_20191129T040445_T48TUM,mid-cloudy,0.87559700012207,0.798224213146991
ROI_0122,20200701T035539_20200701T040317_T48TUM,cloudy,0.025646978989244,0.927219513615042
ROI_0123,20190127T034021_20190127T034019_T49TCJ,cloud-free,0.078845724463463,1
ROI_0123,20190417T033541_20190417T033835_T49TCJ,cloudy,0.967980146408081,0.711065986375927
ROI_0123,20190711T033549_20190711T033859_T49TCJ,almost-clear,0.013487035408616,0.940036261017327
ROI_0123,20200211T033851_20200211T034315_T49TCJ,low-cloudy,0.985118806362152,0.601043815816894
ROI_0123,20200720T033541_20200720T033837_T49TCJ,mid-cloudy,0.986781537532806,0.810463451865029
ROI_0125,20181218T034141_20181218T034137_T48TYM,almost-clear,0.147337317466736,0.71641407184382
ROI_0125,20190127T034021_20190127T034019_T49TBG,cloud-free,0.177635982632637,1
ROI_0125,20200416T033529_20200416T034504_T49TBG,low-cloudy,0.011179570108652,0.953230013302403
ROI_0125,20200615T033539_20200615T034427_T49TBG,mid-cloudy,0.532661974430084,0.380833558752136
ROI_0125,20200725T033539_20200725T033537_T49TBG,cloudy,0.938454806804657,0.568214103753191
ROI_0126,20190515T202849_20190515T203536_T08WNS,cloud-free,0.086175858974457,0.67358700927906
ROI_0126,20190609T202851_20190609T202846_T08WNS,low-cloudy,0.016843516379595,0.910186729806481
ROI_0126,20190702T204021_20190702T204023_T08WNS,cloudy,0.097481578588486,0.930157481132907
ROI_0126,20190912T203029_20190912T203028_T08WNS,almost-clear,0.127482637763023,0.876909179106293
ROI_0126,20200626T204021_20200626T204024_T08WNS,mid-cloudy,0.083621174097061,0.528349803081328
ROI_0127,20190611T201859_20190611T201856_T09WVM,low-cloudy,0.228287130594254,0.675001563997214
ROI_0127,20190827T200859_20190827T201355_T09WVM,cloudy,0.015085892751813,0.623118126844916
ROI_0127,20200529T202849_20200529T203207_T09WVM,cloud-free,0.073875911533833,0.332551427145647
ROI_0127,20200610T201901_20200610T202155_T09WVM,mid-cloudy,0.036860100924969,0.677584695140869
ROI_0127,20200628T202849_20200628T203016_T09WVM,almost-clear,0.116165988147259,0.686107052405868
ROI_0128,20190625T195909_20190625T195904_T09VXK,low-cloudy,0.130368486046791,0.917172373379239
ROI_0128,20190710T195901_20190710T200422_T09VWJ,almost-clear,0.070441871881485,0.912269407398427
ROI_0128,20190722T194909_20190722T195557_T09VWK,cloudy,0.124208867549896,0.692481117943997
ROI_0128,20200306T200301_20200306T200258_T09VXK,cloud-free,0.001625366392545,1
ROI_0128,20200619T195859_20200619T200419_T09VXK,mid-cloudy,0.100956924259663,0.625366036829897
ROI_0130,20190531T214531_20190531T214532_T06WVB,mid-cloudy,0.049804255366325,0.949954435412401
ROI_0130,20190603T215531_20190603T215531_T06WVB,almost-clear,0.031982012093067,0.696948926153023
ROI_0130,20200601T213541_20200601T213535_T06WVB,cloud-free,0.005479997489601,1
ROI_0130,20200609T214529_20200609T214532_T06WVB,low-cloudy,0.060030661523342,0.900436657992479
ROI_0130,20200627T215531_20200627T215534_T06WVB,cloudy,0.033109746873379,0.695289188886539
ROI_0131,20190425T212531_20190425T212525_T06WWB,cloud-free,0.021939335390925,1
ROI_0131,20190705T214539_20190705T214538_T06WWB,almost-clear,0.115371525287628,0.641947320325981
ROI_0131,20200611T213541_20200611T213535_T06WWB,cloudy,0.027602879330516,0.632617532280738
ROI_0131,20200613T212529_20200613T212524_T06WWB,mid-cloudy,0.137909933924675,0.671596642710846
ROI_0131,20200711T213531_20200711T213533_T06WWB,low-cloudy,0.040858674794436,0.580606475588963
ROI_0135,20181228T043209_20181228T043203_T47TLJ,cloud-free,0.055234048515558,1
ROI_0135,20190122T043101_20190122T043322_T47TLJ,mid-cloudy,0.95522278547287,0.754648896687542
ROI_0135,20190427T042709_20190427T042811_T47TLJ,almost-clear,0.169790297746658,0.617858591430229
ROI_0135,20190626T042709_20190626T042813_T47TLJ,low-cloudy,0.997582912445068,0.448673826548044
ROI_0135,20200730T042709_20200730T043035_T47TLJ,cloudy,0.998046636581421,0.359505628321238
ROI_0136,20190115T044131_20190115T044130_T46TEL,cloudy,0.988359689712524,0.650506711284861
ROI_0136,20190629T043709_20190629T043709_T46TEL,almost-clear,0.00944989733398,0.938933901642368
ROI_0136,20190808T043709_20190808T044526_T46TEL,cloud-free,0.055521450936794,1
ROI_0136,20191012T043721_20191012T044322_T46TEL,low-cloudy,0.756578385829926,0.855105696373263
ROI_0136,20200608T043711_20200608T044347_T46TEL,mid-cloudy,0.945589900016785,0.701397979375111
ROI_0137,20190106T050209_20190106T050521_T45SVV,low-cloudy,0.508331596851349,0.720900002887517
ROI_0137,20190605T045709_20190605T050211_T45SVV,mid-cloudy,0.034047607332468,0.928369345291682
ROI_0137,20190615T045709_20190615T045858_T45SVV,cloud-free,0.088671810925007,0.499557843962943
ROI_0137,20190908T045701_20190908T045941_T45SVV,cloudy,0.027957228943706,0.926962784877099
ROI_0137,20190928T045701_20190928T045929_T45SVV,almost-clear,0.864593863487244,0.478083592673624
ROI_0138,20190203T051021_20190203T051019_T44SPB,cloud-free,0.099581629037857,1
ROI_0138,20190218T050849_20190218T051729_T44SPB,cloudy,0.459125936031342,0.66438290137213
ROI_0138,20200508T050701_20200508T050657_T44SPB,mid-cloudy,0.140416607260704,0.688383771965427
ROI_0138,20200523T050659_20200523T051315_T44SPB,low-cloudy,0.148464813828468,0.689456996966765
ROI_0138,20200727T050701_20200727T051233_T44SPB,almost-clear,0.019259050488472,0.941768639751182
ROI_0139,20190722T044709_20190722T045537_T45RWM,low-cloudy,0.134667113423347,0.897985877640856
ROI_0139,20190915T044701_20190915T045115_T45RWM,mid-cloudy,0.049386564642191,0.940144136282798
ROI_0139,20200222T044811_20200222T045613_T45RWM,almost-clear,0.160570740699768,0.658446497328676
ROI_0139,20200417T044659_20200417T045549_T45RWM,cloud-free,0.035981561988592,0.499980542015511
ROI_0139,20200621T044711_20200621T045324_T45RWM,cloudy,0.009962313808501,0.790021546344507
ROI_0140,20190720T040549_20190720T041211_T47RLN,low-cloudy,0.073558069765568,0.934972475396368
ROI_0140,20190814T040551_20190814T041046_T47RLN,mid-cloudy,0.259702831506729,0.90210372207592
ROI_0140,20200515T040539_20200515T041208_T47RLN,cloud-free,0.065542466938496,1
ROI_0140,20200609T040551_20200609T041053_T47RKN,almost-clear,0.302665650844574,0.890308064358045
ROI_0140,20200704T040549_20200704T041855_T47RLN,cloudy,0.092202804982662,0.354190487191943
ROI_0143,20190222T142031_20190222T142804_T19GDP,mid-cloudy,0.133097261190414,0.928060953825895
ROI_0143,20190423T142041_20190423T142840_T19GDP,cloud-free,0.064177669584751,1
ROI_0143,20190428T142049_20190428T143032_T19GDP,almost-clear,0.322557151317596,0.88426743318629
ROI_0143,20191104T141739_20191104T142737_T19GDP,low-cloudy,0.11538653075695,0.921308397302091
ROI_0143,20200422T141729_20200422T142243_T19GDP,cloudy,0.979362368583679,0.4204693750177
